order_id,transaction_id,User_ID,Product_ID,quantity,Final_Price(Rs.),net_revenue,date_id,Payment_Method,payment_id,shipping_cost,order_status,order_total,Price (Rs.),Discount_Percent
1138,5138,26a29655,572dd8d9-2,3,128.35,385.0499999999999,164,Credit Card,4,16.31,Delivered,385.0499999999999,142.61,10.0
1139,5139,56813cff,20ed3090-1,1,174.94,174.94,129,UPI,1,11.59,Delivered,174.94,218.68,20.0
1140,5140,9daac50a,b503bda4-8,2,354.15,708.3,165,Net Banking,3,16.19,Delivered,1346.82,416.65,15.0
1140,5140,28248fbd,a4a2fdda-e,2,319.26,638.52,166,Credit Card,4,16.19,Delivered,1346.82,456.08,30.0
1141,5141,53b0ac5a,bc80dadc-b,2,176.92,353.84,112,UPI,1,8.07,Delivered,353.84,176.92,0.0
1142,5142,df9db226,186cf076-b,2,178.95,357.9,167,Credit Card,4,10.57,Delivered,357.9,223.69,20.0
1143,5143,6b305d69,fb8256e8-a,4,159.29,637.16,11,Cash on Delivery,5,14.51,Delivered,1070.32,159.29,0.0
1143,5143,a5cda6c8,df236be6-3,2,216.58,433.16,8,Net Banking,3,14.51,Delivered,1070.32,270.73,20.0
1144,5144,7210a0d9,13d2a56c-7,2,174.58,349.16,37,UPI,1,5.27,Delivered,2365.78,249.4,30.0
1144,5144,17136587,5966ef80-9,3,357.92,1073.76,124,Credit Card,4,5.27,Delivered,2365.78,447.4,20.0
1144,5144,89ff2ff1,74ebdb33-e,2,471.43,942.86,141,UPI,1,5.27,Delivered,2365.78,471.43,0.0
1145,5145,22814487,dcf51353-b,1,286.23,286.23,168,Debit Card,2,15.84,Delivered,286.23,408.9,30.0
1146,5146,39d11da5,61c34d6b-7,1,214.45,214.45,169,Credit Card,4,17.53,Delivered,927.73,214.45,0.0
1146,5146,d7f5f0b0,0d96fc90-3,3,237.76,713.28,68,Credit Card,4,17.53,Delivered,927.73,317.02,25.0
1147,5147,3c8bd82b,d41b9799-8,1,143.83,143.83,170,UPI,1,10.99,Delivered,210.09000000000003,191.77,25.0
1147,5147,835ca3bf,e0d9a8f7-e,2,33.13,66.26,1,Cash on Delivery,5,10.99,Delivered,210.09000000000003,41.41,20.0
1148,5148,6d15082c,85baf850-e,1,378.69,378.69,171,Cash on Delivery,5,11.72,Delivered,378.69,420.77,10.0
1149,5149,a6e87160,6ede0fd1-8,1,116.25,116.25,91,Debit Card,2,17.77,Delivered,235.73,116.25,0.0
1149,5149,6f7f0073,1e180b5a-5,2,59.74,119.48,172,Cash on Delivery,5,17.77,Delivered,235.73,74.67,19.99
1150,5150,7d7a97d5,9b5e7055-7,1,352.6,352.6,83,Cash on Delivery,5,16.63,Delivered,818.96,352.6,0.0
1150,5150,79398983,904999a9-7,1,122.98,122.98,173,Cash on Delivery,5,16.63,Delivered,818.96,129.45,5.0
1150,5150,5f605f60,ad95ddec-0,1,343.38,343.38,16,Net Banking,3,16.63,Delivered,818.96,403.98,15.0
1151,5151,c68d813a,a95d5384-7,1,278.01,278.01,75,Cash on Delivery,5,9.32,Delivered,278.01,397.16,30.0
1152,5152,54274aa6,ad73b872-2,2,405.93,811.86,13,Credit Card,4,9.86,Delivered,846.52,427.29,5.0
1152,5152,27dd0710,9eeae0e2-6,1,34.66,34.66,174,Net Banking,3,9.86,Delivered,846.52,69.31,49.99
1153,5153,f720b9b7,6d05da53-3,2,121.94,243.88,92,Debit Card,2,15.18,Delivered,983.56,152.43,20.0
1153,5153,b9d3f539,3bf3112c-c,1,255.0,255.0,175,Net Banking,3,15.18,Delivered,983.56,268.42,5.0
1153,5153,a9d0d978,3254a62d-e,4,121.17,484.68,176,Net Banking,3,15.18,Delivered,983.56,242.35,50.0
1154,5154,b505dce0,6d1515e6-3,1,60.43,60.43,134,Net Banking,3,13.45,Delivered,526.25,80.57,25.0
1154,5154,4941470e,4635b113-8,1,255.06,255.06,177,Net Banking,3,13.45,Delivered,526.25,318.83,20.0
1154,5154,49d60975,22e240d4-1,1,210.76,210.76,118,Cash on Delivery,5,13.45,Delivered,526.25,247.95,15.0
1155,5155,ac876e50,6d6f9b42-8,1,63.93,63.93,103,Credit Card,4,7.43,Delivered,354.18,75.21,15.0
1155,5155,ff91160c,6b089f15-e,1,290.25,290.25,178,UPI,1,7.43,Delivered,354.18,290.25,0.0
1156,5156,9b99bfb0,5bfb14c4-f,2,61.65,123.3,120,UPI,1,9.65,Delivered,281.94,88.07,30.0
1156,5156,c5772653,080a1588-6,1,158.64,158.64,22,Debit Card,2,9.65,Delivered,281.94,176.27,10.0
1157,5157,76559d30,9229ec2c-a,1,73.8,73.8,178,Credit Card,4,18.5,Delivered,73.8,147.6,50.0
1158,5158,128c7985,c3890ccb-8,1,105.46,105.46,78,Debit Card,2,15.32,Delivered,234.55,117.18,10.0
1158,5158,5a3a8a84,b8877827-a,3,43.03,129.09,29,Credit Card,4,15.32,Delivered,234.55,45.3,5.01
1159,5159,4bd29822,948a3b40-d,1,251.66,251.66,179,UPI,1,19.79,Delivered,563.81,359.51,30.0
1159,5159,f53931c3,2db00657-3,1,128.49,128.49,180,Credit Card,4,19.79,Delivered,563.81,256.97,50.0
1159,5159,f8c40b69,142c03ad-2,1,183.66,183.66,181,Debit Card,2,19.79,Delivered,563.81,367.33,50.0
1160,5160,7679f01b,4c798c68-9,2,86.1,172.2,63,UPI,1,16.51,Delivered,172.2,101.29,15.0
1161,5161,ed87a707,035b2887-1,2,176.3,352.6,182,UPI,1,19.13,Returned,352.6,220.37,20.0
1162,5162,1be4767d,ac86b890-3,1,88.3,88.3,183,Net Banking,3,8.24,Delivered,88.3,176.59,50.0
1163,5163,3958d313,73871064-1,1,32.64,32.64,73,Cash on Delivery,5,16.57,Delivered,261.0,34.36,5.01
1163,5163,1c56848e,a0806601-f,1,228.36,228.36,145,Net Banking,3,16.57,Delivered,261.0,253.73,10.0
1164,5164,04549848,54a76b2a-1,2,398.86,797.72,184,Net Banking,3,5.3,Returned,797.72,469.25,15.0
1165,5165,b753077b,93235dc9-9,1,361.39,361.39,96,Debit Card,2,15.06,Cancelled,1178.17,401.54,10.0
1165,5165,af627d91,6f3fb246-f,3,272.26,816.78,20,Net Banking,3,15.06,Cancelled,1178.17,320.31,15.0
1166,5166,59e8d716,909a3085-c,1,19.08,19.08,13,Debit Card,2,12.04,Delivered,19.08,27.26,30.01
1167,5167,fda2a523,8a2d7d67-b,1,251.16,251.16,185,Debit Card,2,10.2,Delivered,251.16,279.07,10.0
1168,5168,54b284dd,af9fe8b3-3,1,228.56,228.56,83,Cash on Delivery,5,17.94,Delivered,982.22,253.96,10.0
1168,5168,55f14e41,620721a3-e,2,259.1,518.2,126,Cash on Delivery,5,17.94,Delivered,982.22,345.47,25.0
1168,5168,9826f69a,37800a56-3,2,117.73,235.46,81,Credit Card,4,17.94,Delivered,982.22,138.51,15.0
1169,5169,a577d4b8,f4193c4a-2,4,384.61,1538.44,44,UPI,1,17.81,Delivered,1538.44,384.61,0.0
1170,5170,13ea1730,9ec84b7e-f,1,262.7,262.7,186,Credit Card,4,5.33,Delivered,727.77,291.89,10.0
1170,5170,775596cf,f2a45064-4,1,252.28,252.28,187,UPI,1,5.33,Delivered,727.77,280.31,10.0
1170,5170,16ed50f6,253f8125-b,1,177.92,177.92,188,Debit Card,2,5.33,Delivered,727.77,222.4,20.0
1170,5170,1d360f7f,d4274eed-2,1,34.87,34.87,88,Credit Card,4,5.33,Delivered,727.77,38.74,9.99
1171,5171,07bba05f,c336381e-2,1,327.74,327.74,189,UPI,1,14.14,Delivered,327.74,409.67,20.0
1172,5172,96221d7c,b9f308d2-3,1,19.31,19.31,190,Credit Card,4,10.52,Delivered,141.98,38.62,50.0
1172,5172,d9c4fc09,505d5a39-d,1,122.67,122.67,191,Credit Card,4,10.52,Delivered,141.98,175.25,30.0
1173,5173,cd4393ab,b9814c5b-8,1,301.02,301.02,152,UPI,1,11.23,Delivered,785.66,430.03,30.0
1173,5173,4b3462c8,3281432b-a,2,242.32,484.64,192,Cash on Delivery,5,11.23,Delivered,785.66,346.17,30.0
1174,5174,27a4d0b6,eca4c411-a,1,93.17,93.17,193,UPI,1,17.48,Delivered,93.17,103.52,10.0
1175,5175,48cd8d57,9d8e1e52-1,2,44.96,89.92,194,Net Banking,3,9.65,Cancelled,469.81,89.92,50.0
1175,5175,83e71ba6,58e7f616-5,1,379.89,379.89,167,Credit Card,4,9.65,Cancelled,469.81,399.88,5.0
1176,5176,367debf4,dbc17060-e,2,187.86,375.72,195,UPI,1,19.15,Delivered,560.5600000000001,187.86,0.0
1176,5176,84531d15,6ed3d2f3-3,1,184.84,184.84,196,Credit Card,4,19.15,Delivered,560.5600000000001,205.38,10.0
1177,5177,551a42ec,69e5ece3-0,1,166.22,166.22,46,UPI,1,7.69,Delivered,166.22,332.45,50.0
1178,5178,01966801,bb0bd498-7,4,193.81,775.24,197,Credit Card,4,14.94,Delivered,775.24,387.62,50.0
1179,5179,0df32f0e,921d4f13-4,1,204.7,204.7,25,Net Banking,3,15.08,Delivered,204.7,227.44,10.0
1180,5180,70152275,44966d58-e,2,100.54,201.08,198,Debit Card,2,8.78,Delivered,487.59,118.28,15.0
1180,5180,f01ebb7e,524bb820-b,2,95.79,191.58,199,Credit Card,4,8.78,Delivered,487.59,112.69,15.0
1180,5180,03ec5d73,5b91457c-3,1,94.93,94.93,68,UPI,1,8.78,Delivered,487.59,135.62,30.0
1181,5181,e8f282f4,bf0e5aab-7,2,113.22,226.44,183,UPI,1,9.87,Returned,226.44,141.52,20.0
1182,5182,d9a17f42,4ede3d2b-a,3,132.88,398.64,142,Credit Card,4,17.52,Cancelled,398.64,177.17,25.0
1183,5183,1f830c14,5aca3424-d,1,117.91,117.91,200,Cash on Delivery,5,16.43,Delivered,534.33,235.82,50.0
1183,5183,c79b50d1,de8507e5-f,2,208.21,416.42,201,Debit Card,2,16.43,Delivered,534.33,416.42,50.0
1184,5184,276c64b5,178b783b-5,2,28.77,57.54,32,UPI,1,9.94,Delivered,57.54,31.97,10.01
1185,5185,96bf93b2,42fdf304-9,1,340.71,340.71,202,Net Banking,3,13.01,Delivered,1204.43,358.64,5.0
1185,5185,f68e5e35,34b2c858-e,1,442.91,442.91,35,Net Banking,3,13.01,Delivered,1204.43,442.91,0.0
1185,5185,0ce757f0,791f0dd9-1,1,420.81,420.81,18,Debit Card,2,13.01,Delivered,1204.43,442.96,5.0
1186,5186,c18f7689,f7f82ed1-6,2,275.92,551.84,203,UPI,1,5.93,Delivered,624.26,290.44,5.0
1186,5186,ccab3064,7b348c44-0,2,36.21,72.42,172,Debit Card,2,5.93,Delivered,624.26,51.73,30.0
1187,5187,9c1af3a0,35ed32b8-0,2,22.08,44.16,204,Net Banking,3,8.13,Delivered,114.98,25.98,15.01
1187,5187,4176fef0,b1877937-7,1,70.82,70.82,205,Cash on Delivery,5,8.13,Delivered,114.98,141.64,50.0
1188,5188,148aa401,a135c362-c,1,95.38,95.38,27,Net Banking,3,12.29,Delivered,95.38,119.22,20.0
1189,5189,0ac5e876,60e53d02-0,2,362.61,725.22,94,Cash on Delivery,5,6.29,Delivered,1484.62,362.61,0.0
1189,5189,7bd56994,632f132c-2,1,179.24,179.24,206,UPI,1,6.29,Delivered,1484.62,358.47,50.0
1189,5189,ca8ce9be,b2240a4c-f,2,290.08,580.16,32,Cash on Delivery,5,6.29,Delivered,1484.62,362.6,20.0
1190,5190,7594c248,04284bd4-a,2,124.78,249.56,25,Credit Card,4,17.65,Delivered,579.28,155.98,20.0
1190,5190,c2252a4a,c20acdec-f,1,329.72,329.72,100,Debit Card,2,17.65,Delivered,579.28,412.15,20.0
1191,5191,3c669dc7,49ed6d0d-8,1,145.82,145.82,196,UPI,1,15.77,Delivered,1869.84,182.28,20.0
1191,5191,c1b668e8,143b0a24-6,1,70.58,70.58,51,Net Banking,3,15.77,Delivered,1869.84,94.11,25.0
1191,5191,2e1fecb3,3b16bf75-a,2,261.58,523.16,158,Credit Card,4,15.77,Delivered,1869.84,326.97,20.0
1191,5191,79fe00c9,033b7ee6-6,3,376.76,1130.28,207,Credit Card,4,15.77,Delivered,1869.84,470.95,20.0
1192,5192,ad0e6c75,3d35c39c-5,2,107.94,215.88,79,Net Banking,3,19.15,Returned,372.52,215.89,50.0
1192,5192,2a21b2f5,7bfbfd94-7,1,156.64,156.64,176,Credit Card,4,19.15,Returned,372.52,195.8,20.0
1193,5193,0d128e62,cdeb8fed-1,1,45.33,45.33,9,Cash on Delivery,5,15.4,Delivered,45.33,53.33,15.0
1194,5194,83ec11b2,9bf78c9a-3,2,119.08,238.16,208,Credit Card,4,19.11,Delivered,238.16,132.31,10.0
1195,5195,ff9c4ba6,bac7facb-1,1,386.98,386.98,209,Cash on Delivery,5,13.32,Delivered,386.98,483.73,20.0
1196,5196,0195ea56,4678822d-d,2,132.52,265.04,210,Net Banking,3,14.0,Delivered,265.04,176.69,25.0
1197,5197,4ad92ea0,771902a5-0,1,217.54,217.54,150,Net Banking,3,19.65,Delivered,217.54,228.99,5.0
1198,5198,9514a796,ecc1678f-a,1,44.08,44.08,211,Net Banking,3,14.63,Delivered,44.08,58.77,25.0
1199,5199,e7ba49df,3d9448a2-d,1,319.53,319.53,212,UPI,1,5.46,Delivered,351.51,399.41,20.0
1199,5199,514c5365,f8a7b3cb-a,1,31.98,31.98,213,Cash on Delivery,5,5.46,Delivered,351.51,39.97,19.99
1200,5200,c22bfd43,d22cc472-c,2,106.0,212.0,117,Net Banking,3,15.86,Delivered,212.0,117.78,10.0
1201,5201,a12946ef,45f9b126-8,1,143.77,143.77,135,Debit Card,2,18.58,Delivered,143.77,205.38,30.0
1202,5202,cca2b172,5e26e41d-1,3,13.81,41.43,201,Net Banking,3,16.93,Delivered,221.56,14.54,5.02
1202,5202,5b662387,bb11a08f-4,1,180.13,180.13,131,Credit Card,4,16.93,Delivered,221.56,200.14,10.0
1203,5203,a4f838a3,9ce572cf-c,1,310.18,310.18,174,Credit Card,4,13.76,Cancelled,310.18,387.72,20.0
1204,5204,e1b810f9,e359b315-2,1,332.94,332.94,20,Net Banking,3,15.07,Cancelled,332.94,350.46,5.0
1205,5205,68709475,af4eb230-a,1,144.96,144.96,214,UPI,1,19.85,Delivered,428.13,161.07,10.0
1205,5205,e1310511,cad3fdda-e,1,38.09,38.09,215,Cash on Delivery,5,19.85,Delivered,428.13,40.1,5.01
1205,5205,24f89561,76573101-d,4,61.27,245.08,79,UPI,1,19.85,Delivered,428.13,72.08,15.0
1206,5206,ebf19184,fc077491-6,1,170.1,170.1,130,Net Banking,3,6.36,Delivered,398.84,189.0,10.0
1206,5206,1a80943e,389afb40-f,1,228.74,228.74,193,UPI,1,6.36,Delivered,398.84,228.74,0.0
1207,5207,65c000fc,3c2c7bd1-a,1,281.25,281.25,183,Credit Card,4,15.01,Delivered,281.25,330.88,15.0
1208,5208,5cfc1b16,e4101576-c,1,135.01,135.01,170,UPI,1,9.25,Delivered,165.01,168.76,20.0
1208,5208,48d6fb7f,bc2a8a1a-0,1,30.0,30.0,40,Credit Card,4,9.25,Delivered,165.01,33.33,9.99
1209,5209,df980ec1,c5cc3ef2-7,3,210.16,630.48,48,Debit Card,2,14.6,Delivered,712.6700000000001,420.31,50.0
1209,5209,04b3b0ae,3153fc70-c,1,82.19,82.19,211,Net Banking,3,14.6,Delivered,712.6700000000001,96.7,15.01
1210,5210,a4f4d94f,b848fedb-4,1,284.71,284.71,102,Cash on Delivery,5,14.11,Delivered,948.39,299.69,5.0
1210,5210,14f20acd,a90e4600-6,4,165.92,663.68,80,UPI,1,14.11,Delivered,948.39,221.23,25.0
1211,5211,882bc61d,c7378104-f,1,128.13,128.13,203,UPI,1,7.3,Delivered,128.13,183.04,30.0
1212,5212,771b6628,7deb0c35-a,1,33.84,33.84,66,Net Banking,3,8.1,Delivered,305.99,67.67,49.99
1212,5212,b4eb8cc7,84c9273b-5,1,272.15,272.15,114,Credit Card,4,8.1,Delivered,305.99,286.47,5.0
1213,5213,741e480b,0b938bcf-d,1,312.94,312.94,216,Debit Card,2,14.32,Delivered,993.25,347.71,10.0
1213,5213,d2b333f0,1dfa2788-6,1,307.27,307.27,79,Net Banking,3,14.32,Delivered,993.25,341.41,10.0
1213,5213,dd9f4e5f,37d88ca0-0,2,186.52,373.04,108,Net Banking,3,14.32,Delivered,993.25,196.34,5.0
1214,5214,c814cdcc,56886e5d-7,2,340.9,681.8,27,Credit Card,4,6.92,Cancelled,983.26,426.13,20.0
1214,5214,cb21c984,ed3c487d-3,2,150.73,301.46,217,UPI,1,6.92,Cancelled,983.26,200.97,25.0
1215,5215,47f9d151,9f830a6f-0,1,58.34,58.34,77,UPI,1,8.98,Delivered,204.26,116.68,50.0
1215,5215,430033d1,8ab203ed-0,2,72.96,145.92,132,Debit Card,2,8.98,Delivered,204.26,76.8,5.0
1216,5216,3fdcdae8,0816ee12-5,1,120.93,120.93,171,UPI,1,17.53,Delivered,279.78,241.86,50.0
1216,5216,6ab927cc,94f6ab2a-a,1,158.85,158.85,218,Net Banking,3,17.53,Delivered,279.78,226.93,30.0
1217,5217,a998be79,46500eae-c,1,280.45,280.45,123,Debit Card,2,9.91,Delivered,1639.0700000000002,329.94,15.0
1217,5217,fcdfd494,5420918c-0,1,251.09,251.09,109,UPI,1,9.91,Delivered,1639.0700000000002,334.79,25.0
1217,5217,ff45dc2b,09bfc749-2,3,135.05,405.15,181,Net Banking,3,9.91,Delivered,1639.0700000000002,180.07,25.0
1217,5217,3a564d70,630e08f4-d,2,351.19,702.38,218,Cash on Delivery,5,9.91,Delivered,1639.0700000000002,413.16,15.0
1218,5218,6e2d666a,4ce71e3b-1,2,230.09,460.18,219,Cash on Delivery,5,12.32,Delivered,780.14,255.65,10.0
1218,5218,d13e8e69,be9d0033-a,2,159.98,319.96,102,Cash on Delivery,5,12.32,Delivered,780.14,177.76,10.0
1219,5219,f574b742,32f52e77-3,2,280.19,560.38,220,Debit Card,2,19.12,Delivered,560.38,280.19,0.0
1220,5220,124627c9,2f9f2265-e,1,184.09,184.09,27,Debit Card,2,8.41,Delivered,184.09,368.17,50.0
1221,5221,a140c968,cdb2d37a-5,1,148.07,148.07,20,Cash on Delivery,5,10.84,Delivered,780.5899999999999,211.53,30.0
1221,5221,9c15f01a,a57d6d95-d,2,316.26,632.52,198,Debit Card,2,10.84,Delivered,780.5899999999999,316.26,0.0
1222,5222,4a680801,7105de94-6,1,101.9,101.9,221,Debit Card,2,14.1,Delivered,101.9,135.87,25.0
1223,5223,5c5fea0a,1a41a273-7,4,468.43,1873.72,222,Credit Card,4,16.33,Delivered,1873.72,493.08,5.0
1224,5224,85bd7667,feeeabdc-c,1,161.6,161.6,223,Credit Card,4,18.52,Delivered,645.86,179.55,10.0
1224,5224,403ab1e9,4b94f455-e,1,215.4,215.4,147,UPI,1,18.52,Delivered,645.86,430.8,50.0
1224,5224,8e5d22f7,cf8a6a42-e,1,268.86,268.86,86,Net Banking,3,18.52,Delivered,645.86,316.3,15.0
1225,5225,10dd7b6a,26a27ad3-4,2,102.25,204.5,201,Debit Card,2,18.73,Returned,204.5,204.49,50.0
1226,5226,1bc373ee,b45ef0eb-6,1,123.74,123.74,77,UPI,1,16.65,Delivered,532.6999999999999,247.48,50.0
1226,5226,7159f3c4,bcf95241-9,2,204.48,408.96,224,UPI,1,16.65,Delivered,532.6999999999999,292.11,30.0
1227,5227,701e2225,66e16cc8-6,1,436.57,436.57,123,UPI,1,8.42,Delivered,1070.93,436.57,0.0
1227,5227,841dfed4,cafa45f9-e,2,317.18,634.36,13,UPI,1,8.42,Delivered,1070.93,422.91,25.0
1228,5228,e513db7b,e9c79473-d,1,342.7,342.7,225,UPI,1,5.37,Delivered,590.8399999999999,360.74,5.0
1228,5228,90b0754f,d64ddbd5-c,1,248.14,248.14,218,Cash on Delivery,5,5.37,Delivered,590.8399999999999,354.49,30.0
1229,5229,5f57fbd4,d5b42863-c,1,78.82,78.82,150,Net Banking,3,10.76,Cancelled,78.82,105.1,25.0
1230,5230,bd612ab6,e8e89970-a,1,72.0,72.0,165,UPI,1,7.12,Delivered,905.62,102.86,30.0
1230,5230,0b385dfa,81dfd444-c,1,222.36,222.36,5,Net Banking,3,7.12,Delivered,905.62,222.36,0.0
1230,5230,937d9e65,aff7f14b-0,2,231.42,462.84,152,Cash on Delivery,5,7.12,Delivered,905.62,330.6,30.0
1230,5230,0eae163d,fdb8a7f4-c,1,148.42,148.42,23,Credit Card,4,7.12,Delivered,905.62,185.53,20.0
1231,5231,0a1247ac,23bbe375-4,1,418.41,418.41,226,UPI,1,15.66,Delivered,418.41,440.43,5.0
1232,5232,a81bc91d,55cd19bf-d,1,152.57,152.57,70,UPI,1,14.92,Cancelled,152.57,152.57,0.0
1233,5233,8051cd77,c9b146c9-5,1,291.11,291.11,227,Debit Card,2,5.66,Delivered,660.48,323.46,10.0
1233,5233,4086f63d,47a3946a-3,1,369.37,369.37,105,Credit Card,4,5.66,Delivered,660.48,369.37,0.0
1234,5234,be485d54,e594132a-a,1,312.66,312.66,70,Net Banking,3,17.55,Delivered,379.27,416.88,25.0
1234,5234,39534104,1432e84a-5,1,66.61,66.61,219,Cash on Delivery,5,17.55,Delivered,379.27,66.61,0.0
1235,5235,39963ecc,7b2b5520-9,1,333.11,333.11,71,Cash on Delivery,5,8.73,Delivered,333.11,370.12,10.0
1236,5236,0611293d,b4f67f96-9,1,313.36,313.36,172,UPI,1,11.48,Delivered,313.36,447.66,30.0
1237,5237,b98e327e,a21685d4-7,2,199.17,398.34,83,Credit Card,4,15.02,Delivered,398.34,265.56,25.0
1238,5238,c9d0d662,757cdf83-b,1,318.33,318.33,115,UPI,1,11.44,Delivered,318.33,353.7,10.0
1239,5239,10ed87b2,9a339c33-e,1,231.09,231.09,228,Cash on Delivery,5,11.62,Delivered,231.09,256.77,10.0
1240,5240,480b55c6,7bbba576-7,1,212.07,212.07,12,Debit Card,2,5.98,Delivered,413.08,424.14,50.0
1240,5240,1f28730f,d02581bb-6,1,117.79,117.79,229,Credit Card,4,5.98,Delivered,413.08,138.58,15.0
1240,5240,42139082,0fd849b9-6,1,20.58,20.58,46,UPI,1,5.98,Delivered,413.08,25.72,19.98
1240,5240,87347c2e,ea327b14-f,2,31.32,62.64,118,UPI,1,5.98,Delivered,413.08,62.65,50.01
1241,5241,bf16d78e,6c60ac1f-5,1,310.13,310.13,91,Debit Card,2,11.02,Delivered,1421.3,443.05,30.0
1241,5241,c38f4fcf,e652729a-6,4,175.25,701.0,161,UPI,1,11.02,Delivered,1421.3,350.51,50.0
1241,5241,a6c5b4a7,7b2f61cf-4,1,73.29,73.29,68,UPI,1,11.02,Delivered,1421.3,73.29,0.0
1241,5241,f41adbe9,b36687ef-b,2,168.44,336.88,230,Debit Card,2,11.02,Delivered,1421.3,168.44,0.0
1242,5242,02e15abd,ed1ae875-7,2,371.38,742.76,231,Cash on Delivery,5,16.47,Delivered,1123.79,464.22,20.0
1242,5242,02ea58e6,b371fcde-5,1,381.03,381.03,182,Cash on Delivery,5,16.47,Delivered,1123.79,401.08,5.0
1243,5243,25804b99,de5e986e-7,1,11.38,11.38,232,Credit Card,4,18.73,Delivered,11.38,22.77,50.02
1244,5244,1739fa0d,6ffe0b61-d,1,118.81,118.81,233,UPI,1,11.2,Delivered,118.81,158.42,25.0
1245,5245,85817290,cc2a189c-2,3,43.76,131.28,191,Net Banking,3,11.35,Delivered,131.28,62.51,30.0
1246,5246,9ecfeca6,72d6c5f7-5,1,393.55,393.55,234,Cash on Delivery,5,15.54,Cancelled,618.36,437.28,10.0
1246,5246,12ada465,3ee2d742-e,1,211.69,211.69,195,Debit Card,2,15.54,Cancelled,618.36,235.21,10.0
1246,5246,b8adfe0b,9faa3baf-9,1,13.12,13.12,7,Debit Card,2,15.54,Cancelled,618.36,14.58,10.01
1247,5247,50540d6b,00cabebb-5,1,229.44,229.44,41,Debit Card,2,19.14,Delivered,229.44,241.52,5.0
1248,5248,bc5c85a5,f9c10c74-8,3,214.72,644.16,63,Net Banking,3,9.01,Cancelled,644.16,226.02,5.0
1249,5249,7c9639e5,a2a1bf06-6,2,224.68,449.36,143,UPI,1,11.6,Delivered,800.39,249.64,10.0
1249,5249,68412b52,10c04914-7,1,185.17,185.17,96,Cash on Delivery,5,11.6,Delivered,800.39,185.17,0.0
1249,5249,03b923e5,c0b25d1f-c,1,165.86,165.86,235,Cash on Delivery,5,11.6,Delivered,800.39,207.33,20.0
1250,5250,bdd7eca6,468410b1-b,1,347.02,347.02,236,Net Banking,3,16.94,Delivered,1446.86,433.77,20.0
1250,5250,2c2500ea,c0b273c2-5,2,412.25,824.5,40,Net Banking,3,16.94,Delivered,1446.86,485.0,15.0
1250,5250,c0363e36,965e5e98-c,3,91.78,275.34000000000003,142,UPI,1,16.94,Delivered,1446.86,96.61,5.0
1251,5251,6b65ac71,5b7987b2-2,1,429.74,429.74,149,Net Banking,3,14.15,Delivered,429.74,452.36,5.0
1252,5252,b4fffe29,a52fdf17-b,1,120.1,120.1,237,Net Banking,3,6.66,Delivered,1098.4,126.42,5.0
1252,5252,b5dbe555,1524eaed-7,3,326.1,978.3,77,Net Banking,3,6.66,Delivered,1098.4,383.65,15.0
1253,5253,99e8f646,0dc1a84f-d,1,343.56,343.56,31,Net Banking,3,14.42,Returned,542.21,404.19,15.0
1253,5253,6d8a2a99,97a50e99-a,1,198.65,198.65,112,UPI,1,14.42,Returned,542.21,397.3,50.0
1254,5254,7fb18eb2,6bcafd23-8,1,345.49,345.49,93,UPI,1,7.8,Cancelled,345.49,493.56,30.0
1255,5255,f1327a62,dbee7a4d-d,1,75.3,75.3,89,Debit Card,2,12.65,Delivered,425.77,83.67,10.0
1255,5255,6644ad14,cd15baa4-6,1,350.47,350.47,238,Cash on Delivery,5,12.65,Delivered,425.77,438.09,20.0
1256,5256,15eb948c,35c9ea9d-e,4,466.36,1865.44,160,Debit Card,2,12.94,Delivered,2011.63,466.36,0.0
1256,5256,957d92dd,2dd1d448-8,1,146.19,146.19,210,Net Banking,3,12.94,Delivered,2011.63,194.92,25.0
1257,5257,69436d0b,6bab26fc-f,1,224.7,224.7,184,Debit Card,2,18.14,Delivered,540.06,299.6,25.0
1257,5257,bc022fce,7fe0ba98-f,1,315.36,315.36,75,UPI,1,18.14,Delivered,540.06,450.51,30.0
1258,5258,e8b9a378,3b93ac9a-a,2,12.58,25.16,88,Cash on Delivery,5,11.94,Delivered,63.05,25.16,50.0
1258,5258,caf9113b,a4d482bc-d,1,37.89,37.89,239,Credit Card,4,11.94,Delivered,63.05,39.88,4.99
1259,5259,71466805,d5ffce9f-3,1,125.99,125.99,145,UPI,1,9.19,Delivered,125.99,251.98,50.0
1260,5260,bb5cf4a3,84844630-e,1,294.79,294.79,240,Cash on Delivery,5,8.46,Delivered,294.79,346.81,15.0
1261,5261,c8d33b31,454a18be-b,2,372.44,744.88,205,Debit Card,2,18.11,Delivered,1067.22,496.58,25.0
1261,5261,2d574c24,58473eef-4,1,322.34,322.34,163,Net Banking,3,18.11,Delivered,1067.22,379.22,15.0
1262,5262,48868729,12685d60-d,1,255.03,255.03,197,UPI,1,7.57,Delivered,850.11,364.33,30.0
1262,5262,7d7169a4,8f17be1c-d,1,181.78,181.78,241,Net Banking,3,7.57,Delivered,850.11,363.56,50.0
1262,5262,cb429a91,0c60ae4e-f,1,413.3,413.3,20,Net Banking,3,7.57,Delivered,850.11,459.22,10.0
1263,5263,1fb7f40c,654d10d0-a,4,188.6,754.4,242,Net Banking,3,11.39,Delivered,899.22,251.47,25.0
1263,5263,6c0ef9f4,320ed873-2,2,72.41,144.82,191,UPI,1,11.39,Delivered,899.22,96.54,24.99
