Product_ID,Category,brand,price_band
f4a3e8cd-0,Home & Kitchen,Brand D,High
5b7f1241-9,Books,Brand D,Medium
cd6bbc83-e,Home & Kitchen,Brand D,High
5dfd69d9-d,Beauty,Brand A,Medium
46d205d7-b,Toys,Brand A,High
05c97ccd-6,Home & Kitchen,Brand C,Medium
c4ff4b90-7,Electronics,Brand B,High
4cdd9fa5-1,Toys,Brand A,High
cb47f33f-8,Clothing,Brand B,High
6afcbca0-5,Electronics,Brand C,Low
31421ef6-3,Electronics,Brand A,High
908a54b6-0,Sports,Brand C,High
de178a79-4,Electronics,Brand A,High
5ad070b1-8,Electronics,Brand A,High
fd6e84a7-8,Beauty,Brand D,High
2ad69764-b,Toys,Brand B,High
edc90cdd-f,Electronics,Brand C,Low
9541684d-3,Clothing,Brand D,High
f75cd757-e,Books,Brand A,High
9107f836-5,Toys,Brand A,Medium
6b482363-8,Home & Kitchen,Brand C,High
4a7a7141-e,Beauty,Brand B,Low
6b443db9-7,Books,Brand C,Medium
b061f870-c,Sports,Brand A,Medium
d68623f3-f,Toys,Brand D,High
e4f7dbbd-b,Home & Kitchen,Brand C,Medium
0e7f9e8d-a,Clothing,Brand D,Medium
5a098fec-d,Beauty,Brand B,High
0faf569e-1,Electronics,Brand B,High
fc9b7220-8,Toys,Brand D,Medium
73d0ed60-0,Toys,Brand B,High
d79a97af-7,Books,Brand D,High
ed994c1b-8,Electronics,Brand D,High
6c2539a3-1,Electronics,Brand D,High
76639c92-e,Electronics,Brand B,High
27f233b7-a,Sports,Brand D,Medium
42eaef55-d,Beauty,Brand B,Medium
5933b2dd-2,Sports,Brand D,High
2c2faf85-a,Beauty,Brand D,Medium
c7d050f3-d,Clothing,Brand B,High
8227ea90-9,Toys,Brand D,Low
41e93c18-6,Clothing,Brand D,High
8bb1e074-4,Sports,Brand B,High
7af8b67f-e,Books,Brand A,High
65f9519c-3,Books,Brand C,High
954b6084-d,Sports,Brand B,Medium
468994c4-8,Electronics,Brand D,High
c1fcc06b-8,Sports,Brand C,Medium
6ac06d61-0,Home & Kitchen,Brand C,High
cd056501-f,Toys,Brand D,High
cab96b83-5,Beauty,Brand D,High
bbc7195e-8,Books,Brand A,High
f10f6e27-5,Books,Brand D,Medium
81a22f1c-4,Clothing,Brand C,High
d1231bbf-f,Books,Brand D,Medium
bc200efb-e,Books,Brand C,High
c385a9e4-c,Toys,Brand B,High
6698a03c-9,Sports,Brand B,High
8dfa80a9-a,Sports,Brand C,High
6406a187-e,Sports,Brand B,High
8a46b2a2-c,Toys,Brand A,High
bd0ad888-8,Beauty,Brand C,Medium
0a815ba8-4,Books,Brand C,High
208c25b0-f,Electronics,Brand D,Medium
5a4aba10-8,Toys,Brand A,High
b2b1af7b-7,Books,Brand D,Medium
38d4979c-c,Beauty,Brand A,High
d0248426-8,Toys,Brand A,Medium
fcd5caf1-3,Books,Brand A,Low
7ca7107b-7,Electronics,Brand C,Medium
9ec5b085-7,Toys,Brand B,Medium
26348ec1-0,Electronics,Brand B,High
26be4ef8-4,Books,Brand D,High
fbcacc6c-d,Clothing,Brand D,High
bef56996-5,Beauty,Brand B,Medium
39f3ffa9-f,Clothing,Brand B,High
bb22db47-5,Clothing,Brand A,Low
b2969904-5,Clothing,Brand D,High
0577be70-a,Books,Brand D,High
47f7d81c-2,Sports,Brand D,High
a96d8b06-5,Electronics,Brand D,Low
ee387572-7,Books,Brand B,Low
9d2666f1-9,Electronics,Brand B,High
07fa6d99-0,Clothing,Brand C,High
816750a6-2,Home & Kitchen,Brand C,High
f95ba60a-d,Beauty,Brand B,Medium
611e47e6-7,Electronics,Brand A,High
9b4f9de2-1,Toys,Brand B,High
949b68fc-4,Home & Kitchen,Brand A,Low
92411baa-e,Electronics,Brand D,Medium
0a6ec1de-5,Home & Kitchen,Brand C,Medium
4b0562d6-6,Sports,Brand A,Medium
210baeee-c,Clothing,Brand D,High
a28d5119-1,Clothing,Brand B,High
408988b0-2,Toys,Brand C,High
9b92d58e-1,Clothing,Brand B,High
2f2961d7-2,Home & Kitchen,Brand D,Medium
98898541-4,Clothing,Brand D,High
6dd487cc-4,Beauty,Brand B,High
c11cf3e8-4,Home & Kitchen,Brand D,High
78c2c072-a,Books,Brand D,High
803ed1ef-4,Home & Kitchen,Brand A,High
eb398faf-6,Electronics,Brand B,High
ee1c7116-f,Books,Brand B,Medium
966fffa4-8,Clothing,Brand C,High
0bec836e-1,Clothing,Brand A,High
f0250a8a-1,Sports,Brand A,High
2dca1666-7,Clothing,Brand D,Medium
fbc99468-d,Books,Brand C,Medium
af0a95ad-9,Clothing,Brand C,High
8a364fb0-9,Toys,Brand A,Medium
b41deede-e,Electronics,Brand C,Low
90a62e58-d,Sports,Brand A,High
9a49cb15-7,Beauty,Brand C,Medium
07874128-1,Sports,Brand A,Low
8961518f-6,Home & Kitchen,Brand A,High
fb8bb5e4-d,Beauty,Brand D,Low
6b4b6852-a,Home & Kitchen,Brand D,High
563623c6-f,Electronics,Brand C,High
0950f467-5,Clothing,Brand D,High
8556e66c-8,Clothing,Brand B,Medium
b376b897-5,Clothing,Brand B,Medium
7951f51e-0,Beauty,Brand C,Medium
7c011ded-7,Toys,Brand A,High
fc24fdb7-0,Beauty,Brand D,High
cbeb110c-d,Books,Brand C,Medium
3e6d5f1a-6,Books,Brand B,High
b5cae03d-2,Sports,Brand A,Low
ed21c448-4,Toys,Brand D,Low
5f14d968-6,Toys,Brand A,High
749b802c-a,Electronics,Brand A,High
159dca37-7,Books,Brand D,Medium
8cd97b59-d,Beauty,Brand D,High
ad70a3a7-d,Books,Brand B,High
0c58c336-9,Clothing,Brand B,High
fbc2def3-3,Clothing,Brand A,Medium
62fa448b-9,Home & Kitchen,Brand A,High
e526dc06-e,Electronics,Brand B,High
b9d88d0b-9,Toys,Brand B,High
46b7b3a3-0,Clothing,Brand A,High
0e8cfebd-e,Books,Brand C,Low
fa178a1a-9,Books,Brand C,High
7780976a-a,Books,Brand C,Low
c979e542-7,Clothing,Brand D,High
5be334f3-b,Home & Kitchen,Brand B,Low
9e01f018-3,Home & Kitchen,Brand C,High
b73fbc73-a,Clothing,Brand C,Medium
81899877-0,Sports,Brand B,Medium
fe8c0849-5,Beauty,Brand D,Medium
7321f69d-6,Sports,Brand C,Low
408cde63-b,Clothing,Brand D,High
e3c44ef7-d,Home & Kitchen,Brand D,Medium
e63d4065-9,Beauty,Brand A,Medium
6b482634-f,Beauty,Brand B,Low
ca4b2436-d,Books,Brand A,Medium
102b9ab9-f,Home & Kitchen,Brand C,High
aa3dbf64-5,Sports,Brand A,High
c92d975b-0,Electronics,Brand B,High
60fcaed7-7,Books,Brand D,Medium
713d5f95-d,Books,Brand D,High
d1247110-6,Beauty,Brand C,High
8c735cf6-6,Toys,Brand B,High
260967ac-3,Beauty,Brand D,Medium
dee40ad7-9,Sports,Brand C,High
70fce63e-6,Toys,Brand B,High
3d9f2988-2,Toys,Brand B,High
55159488-d,Electronics,Brand A,High
13a0fb92-0,Electronics,Brand D,Medium
75c9c188-a,Clothing,Brand B,High
5c0b6596-f,Sports,Brand D,High
edae5249-0,Beauty,Brand D,Low
521bae69-4,Books,Brand B,High
1518f397-4,Home & Kitchen,Brand D,High
a73807ae-d,Toys,Brand A,High
bdcbf1db-5,Electronics,Brand C,High
9fecbeb4-1,Home & Kitchen,Brand C,Medium
a41c5d52-d,Home & Kitchen,Brand B,High
3bf1badc-6,Beauty,Brand A,High
96ef0dc9-6,Home & Kitchen,Brand C,Medium
184903ed-3,Toys,Brand A,Medium
3836d72c-2,Toys,Brand B,Low
3c7eedc9-a,Sports,Brand A,High
c95968a6-3,Beauty,Brand B,High
c355955a-7,Sports,Brand C,Medium
3f2757b0-5,Home & Kitchen,Brand C,High
0ded6d51-b,Sports,Brand C,High
5e363698-2,Beauty,Brand C,High
c5b6f5f8-7,Books,Brand D,Medium
0a113398-3,Beauty,Brand A,High
0d81cb5b-8,Sports,Brand A,High
bac908ce-6,Beauty,Brand A,Medium
a586b34e-9,Home & Kitchen,Brand B,High
13dfffe6-c,Home & Kitchen,Brand C,High
7f0a5173-a,Toys,Brand C,High
c1cbbee6-d,Clothing,Brand D,High
4a32c0a0-8,Electronics,Brand D,Medium
b683ba73-5,Beauty,Brand C,High
0de24149-d,Beauty,Brand A,Low
5fa64fe3-8,Sports,Brand A,Low
a302d39c-0,Home & Kitchen,Brand C,High
12ca96d3-8,Electronics,Brand B,Medium
ab632513-b,Beauty,Brand A,High
34e02965-3,Toys,Brand C,Medium
fddffc2e-9,Clothing,Brand C,High
c534d5aa-5,Toys,Brand D,High
f477647f-5,Beauty,Brand D,Medium
74a43ff7-2,Beauty,Brand C,High
df7fe53a-3,Clothing,Brand B,High
d31d0123-a,Electronics,Brand C,Medium
0c8235e6-1,Clothing,Brand A,High
2029492d-a,Electronics,Brand B,High
513edd5b-a,Sports,Brand B,Medium
f825c098-f,Toys,Brand D,High
2dc07f56-1,Electronics,Brand C,High
21cd54a6-b,Home & Kitchen,Brand D,Medium
a955efd5-3,Sports,Brand A,Medium
3b35362c-0,Toys,Brand D,Medium
411c40d9-1,Beauty,Brand A,Low
ab788e03-9,Beauty,Brand C,Medium
c0d8e8ab-4,Clothing,Brand C,High
6a9e51ec-b,Beauty,Brand D,Medium
5a4c2797-7,Home & Kitchen,Brand D,High
4767f4f9-a,Toys,Brand D,High
12dec9d2-a,Sports,Brand A,High
a0354415-2,Books,Brand B,Medium
a72d9534-6,Electronics,Brand B,High
9822591f-3,Beauty,Brand D,High
85f214bf-1,Clothing,Brand D,High
939d5107-f,Electronics,Brand C,Low
f355dbeb-0,Toys,Brand D,High
5dd58cd8-2,Books,Brand C,High
76ca9c3c-c,Beauty,Brand A,Low
3cb64c8f-3,Electronics,Brand A,High
8cc9674f-9,Books,Brand A,Medium
e66c1407-e,Home & Kitchen,Brand A,High
adf77823-5,Electronics,Brand D,High
e4e13f0f-d,Sports,Brand D,High
a64f4cc1-1,Beauty,Brand C,High
e59dd1ef-7,Home & Kitchen,Brand D,High
e3508600-6,Clothing,Brand C,Medium
634aa8eb-d,Clothing,Brand A,High
e1afb191-5,Beauty,Brand C,High
a3a6c3c3-5,Electronics,Brand C,Medium
bb922b32-8,Books,Brand D,Medium
ede349c0-3,Toys,Brand A,Medium
62b4ee7a-6,Home & Kitchen,Brand B,Medium
18dbb72e-4,Beauty,Brand D,High
8baecb87-6,Electronics,Brand D,Medium
bf98ce15-f,Electronics,Brand B,Low
ebcf582e-0,Beauty,Brand A,High
36e91c9a-3,Electronics,Brand B,High
4462097e-3,Electronics,Brand C,High
7c754cd4-b,Clothing,Brand B,High
2e82b12b-e,Electronics,Brand A,High
4e87d04b-b,Toys,Brand A,High
80b52540-7,Clothing,Brand B,Medium
2a8fff8b-4,Clothing,Brand D,High
eb72dd01-6,Home & Kitchen,Brand B,High
eff5b46d-f,Beauty,Brand C,High
19ebba70-8,Books,Brand B,High
28ca7dce-f,Home & Kitchen,Brand B,High
0adf42d6-e,Clothing,Brand B,High
d6276dee-6,Toys,Brand C,Medium
d9bd76af-a,Books,Brand B,High
346ca473-d,Sports,Brand D,High
db7d8ba8-a,Books,Brand C,High
1cc77022-7,Beauty,Brand D,High
383c3aab-0,Books,Brand C,Medium
cb932ccc-5,Books,Brand A,High
ecd83830-9,Home & Kitchen,Brand A,High
2ef97479-4,Sports,Brand C,Medium
5c344a6e-b,Electronics,Brand C,High
1c112403-d,Sports,Brand C,Medium
f6e1973d-d,Sports,Brand A,Medium
5f7c41ee-8,Electronics,Brand C,Medium
cb999c1d-3,Books,Brand A,High
d9c29578-e,Clothing,Brand A,High
ce2e6997-2,Sports,Brand C,High
9cb987d3-7,Books,Brand C,Medium
22ba3bc0-4,Home & Kitchen,Brand C,High
07df35b4-9,Toys,Brand A,High
71cdea9f-6,Home & Kitchen,Brand B,Low
267985bd-2,Sports,Brand C,Medium
d8179c70-9,Books,Brand B,Low
047680b7-4,Toys,Brand B,High
f812b493-1,Beauty,Brand B,High
2cfa9ec7-0,Sports,Brand D,Medium
1e61b452-a,Clothing,Brand B,Medium
5ff948e9-e,Clothing,Brand B,Medium
0d1afa5d-a,Home & Kitchen,Brand A,High
06f04616-9,Sports,Brand D,Medium
1be63723-a,Electronics,Brand A,High
476cb286-2,Toys,Brand A,High
936b1b79-4,Beauty,Brand B,Medium
273ceb78-0,Clothing,Brand A,High
27d825b4-e,Home & Kitchen,Brand C,High
78871f14-5,Beauty,Brand B,Low
2708706b-f,Clothing,Brand C,High
edb15fad-1,Home & Kitchen,Brand B,Medium
55edee38-f,Beauty,Brand B,High
d1a4dd43-b,Toys,Brand B,High
919b53bb-2,Home & Kitchen,Brand D,High
9de4ed40-3,Electronics,Brand B,High
17552dd5-c,Electronics,Brand C,Medium
66140a6e-1,Electronics,Brand B,High
55767258-f,Toys,Brand B,High
28a53034-3,Clothing,Brand A,High
015db72c-0,Books,Brand B,Medium
22753e41-f,Home & Kitchen,Brand B,Medium
cdf2289c-6,Clothing,Brand B,High
9bed94c1-4,Toys,Brand B,High
c9ab8562-0,Electronics,Brand B,High
3d9f22df-f,Electronics,Brand B,High
a8dc7ad5-e,Books,Brand D,High
03a1c4ff-3,Beauty,Brand C,High
df454d33-a,Beauty,Brand D,Low
7c30618d-5,Electronics,Brand C,High
dadc64fc-7,Electronics,Brand D,High
1a75428d-6,Beauty,Brand B,Medium
7f734297-4,Beauty,Brand D,High
5cff4a42-6,Sports,Brand C,High
cddf766d-e,Clothing,Brand A,High
7bd70763-d,Sports,Brand A,High
65ac8845-c,Books,Brand B,High
0e7a2269-1,Books,Brand B,Medium
3825f76f-9,Beauty,Brand C,High
9c368955-b,Clothing,Brand A,Medium
059c565d-1,Home & Kitchen,Brand B,Medium
99c19952-1,Clothing,Brand D,High
2ef11c9e-6,Home & Kitchen,Brand D,Medium
ff1218f2-a,Toys,Brand A,High
d6e2737f-c,Electronics,Brand C,Medium
956bb0df-7,Beauty,Brand B,Medium
2cf0d432-8,Electronics,Brand B,High
91e28e7b-b,Books,Brand B,High
a121de58-6,Home & Kitchen,Brand A,Medium
7aafb2cb-3,Home & Kitchen,Brand D,High
bd178e35-6,Sports,Brand C,High
c957a166-d,Books,Brand A,High
cdd4f661-4,Home & Kitchen,Brand A,High
42cf5d2e-e,Clothing,Brand B,Low
de3193c1-5,Clothing,Brand D,High
4e770614-0,Electronics,Brand C,High
5c71109f-d,Books,Brand C,High
1859fc40-2,Books,Brand B,High
d1e1c77b-2,Beauty,Brand C,High
b9c5a1cd-8,Beauty,Brand D,High
4c021051-3,Toys,Brand B,Low
26a7d768-2,Beauty,Brand B,High
2784b792-4,Electronics,Brand D,High
05fb83f5-5,Electronics,Brand C,Medium
e18a5897-c,Electronics,Brand D,Medium
29802c45-f,Clothing,Brand C,Medium
5beb8bd2-0,Home & Kitchen,Brand C,Medium
cf29c7a3-8,Books,Brand C,High
74f9d647-0,Sports,Brand D,High
0288af94-1,Books,Brand D,High
4284ba03-7,Home & Kitchen,Brand A,Medium
893343d5-d,Clothing,Brand D,Medium
f25ed4ac-f,Clothing,Brand B,Medium
21f1ffb4-5,Electronics,Brand B,High
8be0f5e6-0,Clothing,Brand B,Medium
56f9b336-5,Home & Kitchen,Brand B,High
867a9827-9,Books,Brand A,Medium
aacc0242-4,Electronics,Brand D,High
093ae015-8,Toys,Brand D,High
86885061-1,Electronics,Brand C,Medium
3bac057e-7,Toys,Brand D,Medium
8d0c9e1c-c,Home & Kitchen,Brand C,High
e720ba94-6,Clothing,Brand C,High
24913f2e-2,Home & Kitchen,Brand B,High
bc8165dc-d,Home & Kitchen,Brand A,Medium
ad413f74-7,Clothing,Brand A,Low
78d1d70f-0,Clothing,Brand D,Medium
b75f0c2c-f,Toys,Brand C,High
efc23d58-a,Clothing,Brand B,High
b278799f-b,Beauty,Brand C,High
c30ec252-d,Beauty,Brand B,High
0cc21bc5-2,Sports,Brand C,Low
f1612cb4-2,Beauty,Brand D,High
ec8c3655-e,Home & Kitchen,Brand D,Low
44b6fadd-b,Sports,Brand C,High
2a0374d2-e,Beauty,Brand A,High
143dd678-7,Books,Brand B,Medium
122ea7d5-4,Electronics,Brand A,Medium
b515ad91-9,Books,Brand A,High
385d5a98-5,Books,Brand C,High
17c05cd0-c,Toys,Brand B,High
6782d91e-a,Books,Brand B,Low
1c05ddd2-1,Electronics,Brand D,High
71163b94-9,Sports,Brand C,High
a3592481-b,Clothing,Brand C,High
2f4f7e97-3,Home & Kitchen,Brand C,High
9a47068b-3,Beauty,Brand D,Medium
6e4a33e0-e,Electronics,Brand D,High
397e3df0-7,Home & Kitchen,Brand B,High
28a99b08-3,Clothing,Brand D,High
acd7f9c1-7,Toys,Brand C,High
ada798d8-7,Books,Brand C,Medium
ec441d57-7,Clothing,Brand A,High
dc52dd90-9,Clothing,Brand D,Medium
7e635ae5-c,Home & Kitchen,Brand C,High
741c8904-0,Toys,Brand C,High
402f8310-9,Clothing,Brand B,Medium
2bd88536-d,Home & Kitchen,Brand D,High
00fcb9c0-8,Clothing,Brand C,High
f08c4492-a,Toys,Brand B,Low
1d3bb5fd-9,Toys,Brand A,Medium
cf38c5f3-3,Toys,Brand A,High
190f2c5a-4,Sports,Brand B,High
cd7e048b-a,Home & Kitchen,Brand D,Low
e923ddb3-0,Home & Kitchen,Brand C,High
2245ba41-8,Sports,Brand D,High
090c6a64-2,Toys,Brand B,High
453cf006-6,Clothing,Brand C,Low
c84645bd-f,Electronics,Brand C,Medium
9083e49d-7,Toys,Brand C,High
7db7d6ab-2,Clothing,Brand D,High
c0ecbccc-e,Sports,Brand D,Medium
0fcd357b-3,Toys,Brand B,High
941bb2a0-3,Home & Kitchen,Brand A,High
5a21c9b3-0,Electronics,Brand B,High
708ad704-6,Home & Kitchen,Brand C,Medium
93f6ad6c-3,Electronics,Brand B,Medium
b9507324-c,Books,Brand A,High
5471b17a-5,Sports,Brand B,Medium
2ab6358d-4,Clothing,Brand A,Low
341ff061-4,Clothing,Brand A,High
100f5bd6-3,Electronics,Brand C,Low
4fb52521-f,Electronics,Brand A,High
ae7411d3-2,Books,Brand D,High
54dc6586-b,Toys,Brand B,Medium
ed268cfc-4,Sports,Brand B,High
7fb86df7-8,Sports,Brand D,High
bd577fc8-d,Books,Brand D,High
1517ace3-f,Home & Kitchen,Brand C,High
c29aa4a8-f,Beauty,Brand B,Medium
452b4ded-0,Clothing,Brand D,Low
de19ae1f-a,Beauty,Brand C,High
bb656f87-5,Sports,Brand B,Medium
ae245da1-5,Sports,Brand B,Medium
93af15e1-0,Beauty,Brand D,High
c4f7e6b0-9,Electronics,Brand A,High
bbdc6651-3,Electronics,Brand A,Medium
a9a54bb0-7,Clothing,Brand D,High
2c91e42a-6,Toys,Brand A,High
da7b19b9-e,Clothing,Brand B,Medium
a4399143-2,Beauty,Brand C,High
333bfc25-0,Home & Kitchen,Brand C,High
8bf1214c-c,Books,Brand D,Medium
b92d62e3-c,Books,Brand C,High
e61eaba4-4,Clothing,Brand D,High
112725bd-9,Toys,Brand A,High
f4d23f5f-d,Sports,Brand B,High
aa684113-0,Toys,Brand A,High
44750fc4-5,Books,Brand D,High
7c8cb492-9,Toys,Brand B,Medium
525a3c3a-f,Electronics,Brand B,High
31bc3b59-3,Books,Brand B,High
f163326a-e,Sports,Brand A,Medium
7dfb697f-1,Toys,Brand B,Medium
fc12336b-4,Books,Brand A,Low
b34b4437-c,Home & Kitchen,Brand A,High
c86217cd-2,Clothing,Brand B,High
35bf1d25-e,Toys,Brand D,Medium
1dd30373-6,Sports,Brand B,Medium
2902da20-1,Books,Brand B,High
32cefb76-9,Beauty,Brand A,Medium
616ab617-1,Electronics,Brand B,High
2450986e-7,Clothing,Brand D,High
d628dc52-4,Clothing,Brand B,Low
036f2fe1-2,Clothing,Brand D,High
79a3bbca-d,Books,Brand C,High
33f24bca-a,Clothing,Brand C,High
6d0c7871-b,Home & Kitchen,Brand C,Medium
962ce4b9-9,Home & Kitchen,Brand B,Medium
127e6307-0,Electronics,Brand A,High
74744f71-4,Books,Brand D,Medium
207d5b1e-8,Electronics,Brand C,High
0af60377-c,Electronics,Brand D,High
10f11f18-5,Books,Brand A,High
c19b4c84-1,Toys,Brand D,Medium
3e56a630-e,Clothing,Brand D,Medium
10e8a4f7-b,Toys,Brand C,High
769c6a76-6,Home & Kitchen,Brand D,High
d8eb9263-5,Clothing,Brand C,High
e35274e1-8,Clothing,Brand A,High
2a34ede3-a,Beauty,Brand C,Medium
6ff74b4d-7,Sports,Brand D,High
887204fc-0,Books,Brand A,Medium
f24afeb8-c,Clothing,Brand B,Medium
d9968549-7,Home & Kitchen,Brand B,Medium
17ede104-6,Clothing,Brand A,Medium
d44a2095-d,Toys,Brand A,High
d3e39266-3,Electronics,Brand D,Medium
fe6ad58f-0,Books,Brand B,Medium
b3345786-8,Books,Brand A,Medium
e5167a38-0,Home & Kitchen,Brand B,Medium
8851dc3a-b,Beauty,Brand B,High
20c97f3f-3,Books,Brand D,High
f7ebaec2-4,Clothing,Brand A,Medium
d6af616f-e,Sports,Brand C,High
82b5be1c-d,Electronics,Brand A,Low
2a410eda-f,Toys,Brand B,High
2f32fabd-6,Books,Brand C,High
c4e06440-e,Home & Kitchen,Brand C,High
19c38aae-f,Toys,Brand B,High
ef3c93eb-7,Clothing,Brand C,Medium
5655eb89-5,Beauty,Brand C,High
3907e89b-b,Electronics,Brand A,High
84262d16-1,Electronics,Brand B,Low
6390f2ea-8,Books,Brand D,High
c834b41d-5,Home & Kitchen,Brand C,Medium
b8e04d3f-a,Books,Brand B,High
b9117808-0,Toys,Brand A,High
6087024c-4,Clothing,Brand A,High
5e4a3b63-e,Beauty,Brand A,High
f9a08cdc-9,Sports,Brand C,High
20db9273-b,Electronics,Brand D,High
c6e0579d-9,Toys,Brand A,Medium
e8d63fa7-6,Home & Kitchen,Brand D,High
19df81cc-7,Beauty,Brand B,Medium
27e9782e-5,Sports,Brand A,High
348eebab-6,Toys,Brand C,High
af094393-c,Home & Kitchen,Brand A,High
8e123634-6,Toys,Brand C,High
7aaef086-4,Sports,Brand B,Medium
2cbe2f6f-c,Electronics,Brand D,High
4d7b33d6-4,Books,Brand D,High
f721848c-d,Electronics,Brand D,Medium
c2722564-1,Electronics,Brand A,High
0c602c0e-d,Beauty,Brand A,High
e75ab5dd-f,Home & Kitchen,Brand B,High
306ad08a-7,Electronics,Brand D,High
b28687a6-1,Clothing,Brand B,High
81792d61-d,Clothing,Brand C,Medium
cfa52f4b-b,Electronics,Brand A,High
f72e811d-c,Home & Kitchen,Brand D,High
e1fcc349-b,Beauty,Brand A,High
364eca44-2,Clothing,Brand D,High
6a6da424-7,Home & Kitchen,Brand D,High
2296bad7-5,Beauty,Brand A,Medium
8ef678aa-9,Beauty,Brand A,High
494800ef-2,Home & Kitchen,Brand B,High
77363464-a,Clothing,Brand A,Low
d3a6af1a-7,Sports,Brand A,High
35165fca-f,Sports,Brand A,High
ab34f455-d,Clothing,Brand C,Low
031a9f8f-f,Sports,Brand C,Medium
0c0daeec-a,Home & Kitchen,Brand C,High
195cfd98-7,Home & Kitchen,Brand B,High
b3b13670-2,Books,Brand B,Medium
9bea96c0-1,Books,Brand D,High
7f6bc8e2-e,Books,Brand B,Medium
baff7ab2-1,Beauty,Brand A,High
c756485e-5,Clothing,Brand D,High
4b89d022-8,Books,Brand A,Medium
0163c4eb-b,Electronics,Brand D,Medium
8d255132-b,Sports,Brand B,High
7ef9e09f-b,Electronics,Brand C,High
8e083444-0,Home & Kitchen,Brand A,Medium
cde041c3-2,Electronics,Brand D,Medium
35f0a72f-a,Clothing,Brand C,High
ce680de9-9,Toys,Brand A,High
71620d1d-6,Books,Brand A,High
a4248d87-7,Home & Kitchen,Brand C,High
f8c2cf0f-5,Beauty,Brand B,Medium
1bb48f49-2,Home & Kitchen,Brand C,High
9b3c5c8f-a,Books,Brand B,High
a3ea187a-6,Books,Brand D,High
a0b69e5a-5,Beauty,Brand B,Medium
4d81096c-a,Beauty,Brand D,High
bc32e509-c,Electronics,Brand D,High
4118f1cc-3,Electronics,Brand D,Medium
025cebdc-b,Toys,Brand D,Medium
eedfbf75-6,Home & Kitchen,Brand A,High
69e1b723-6,Home & Kitchen,Brand D,Low
6a06a69a-b,Books,Brand A,Medium
13f8e517-6,Books,Brand A,Low
4a545c9f-8,Books,Brand D,High
970d3f0c-a,Books,Brand B,High
e5071257-0,Electronics,Brand B,Medium
b894955f-9,Toys,Brand C,High
1f5ed0c6-f,Beauty,Brand A,High
b940457b-9,Home & Kitchen,Brand A,Medium
f303f0e3-1,Home & Kitchen,Brand B,High
c24d3b93-9,Home & Kitchen,Brand A,Low
a2137180-3,Toys,Brand B,High
9e362869-e,Home & Kitchen,Brand C,High
a9cf9e47-1,Sports,Brand D,High
7586ecdc-5,Clothing,Brand D,High
bc84ed28-8,Sports,Brand D,High
ba13da59-b,Books,Brand C,High
6cff7e5b-7,Books,Brand A,High
66bc7e84-f,Home & Kitchen,Brand C,Medium
e671d436-a,Sports,Brand A,High
5a2b7b42-2,Toys,Brand A,High
9e7e2170-8,Clothing,Brand D,Medium
e8d4ff23-6,Beauty,Brand B,High
55b6d10e-3,Toys,Brand B,Medium
87109b74-d,Clothing,Brand D,High
d1c954d1-9,Toys,Brand A,High
9f2ae6fd-8,Toys,Brand C,Medium
02c35efa-3,Books,Brand D,High
8298b8bb-a,Electronics,Brand D,High
0b9b3d67-e,Sports,Brand C,High
9df55aea-0,Sports,Brand A,Medium
2cb12fa9-c,Home & Kitchen,Brand D,Low
762221aa-3,Books,Brand D,Medium
9a063b15-b,Books,Brand A,Medium
f6668874-4,Books,Brand C,High
8b31adf8-f,Sports,Brand C,High
10f30747-e,Home & Kitchen,Brand B,High
6a198ec0-3,Home & Kitchen,Brand B,High
ba598345-4,Electronics,Brand C,High
d8da0c70-7,Clothing,Brand B,Low
21560ace-1,Sports,Brand B,High
4d852084-c,Home & Kitchen,Brand A,Medium
424145fa-f,Toys,Brand D,Medium
5461de47-f,Home & Kitchen,Brand B,High
25a9c188-a,Clothing,Brand B,Medium
4baa2a93-c,Toys,Brand A,High
69843943-b,Books,Brand C,Medium
6610b307-5,Sports,Brand B,Medium
381eab4a-d,Home & Kitchen,Brand D,Medium
85edc59a-c,Electronics,Brand B,Medium
4e29f18f-e,Clothing,Brand D,High
e0798a1e-4,Home & Kitchen,Brand C,Medium
b23e0152-d,Clothing,Brand B,Medium
66c83748-3,Sports,Brand D,High
8cb10081-9,Books,Brand D,High
5c275a49-6,Clothing,Brand D,High
737eae8d-e,Home & Kitchen,Brand C,Low
077818f5-8,Books,Brand D,High
e0af5ec8-9,Books,Brand A,High
ac13377e-b,Toys,Brand C,Medium
b843f1a2-3,Sports,Brand D,High
38515136-8,Books,Brand C,High
c7e00823-9,Home & Kitchen,Brand C,High
27b08b7e-0,Home & Kitchen,Brand A,High
56c95db1-7,Books,Brand D,High
dcce0ed9-3,Electronics,Brand C,Medium
fd1ec13c-d,Toys,Brand C,High
b9334bd5-4,Books,Brand D,High
e0d5b83a-3,Electronics,Brand A,High
ba1aeddc-6,Books,Brand B,High
090337cd-a,Books,Brand D,Medium
638f689c-2,Home & Kitchen,Brand B,High
52cdaea0-8,Beauty,Brand D,Medium
ce5bfe4c-0,Home & Kitchen,Brand D,Medium
d8f37fb7-4,Books,Brand C,Medium
d434ef75-f,Beauty,Brand D,Medium
ccdca36b-5,Books,Brand A,High
01c1488d-2,Clothing,Brand A,High
7af4e869-5,Home & Kitchen,Brand D,High
7e940f3c-8,Home & Kitchen,Brand C,High
4800e623-9,Sports,Brand C,High
5461a379-b,Books,Brand B,Low
e39375fe-c,Electronics,Brand D,High
f4a35930-c,Electronics,Brand B,High
